,ADDRESS,CITY,REGION,Postamat_daily,cashbox_daily,Postamat_trend,cashbox_MAX,cashbox_trend,hh_500,value1,value2,POPULATION,NEAR_Malls,NEAR_Business_centers,NEAR_metro_rjd,macro_salary_avg_yearly,Avg_check,coords,dist_to_closest_shop,dist_to_closest_postomat,dist_to_competitor,dist_to_post,NEAR_shops,NEAR_stops
93,"г.Тула, Гоголевская ул, 73 п.9",тула,Тульская область,2.0,,0.0,,,6772.0,9943,2695,482873,0,0,0.0,387679,3.6894248608534324,"[54.18218, 37.617995, '10']",0.4347552467776806,0.5990500656653894,0.7284242141211982,6773.447509433025,1.6195560048419955,0.5287320154949805
94,"г.Тула, Демидовская ул., 68",тула,Тульская область,,,,,,6227.0,9933,2682,482873,1,0,0.0,387679,3.703579418344519,"[54.214841, 37.619692, '00']",0.2738348031780975,0.2738348031780975,2.0404151854832624,6776.279742619093,1.8091237382437346,0.17138952306398633
95,"г.Калуга, Постовалова ул, 12",калуга,Калужская область,,2.3,,9.0,1.0,3749.0,10018,2870,324698,0,0,0.0,423321,3.4905923344947736,"[54.508869, 36.294803, '01']",0.7410714730234461,0.7410714730234461,1.0020406651707394,6732.2350659401445,46.84561848041402,33.334837830826395
96,"г.Обнинск, Курчатова ул, 56",обнинск,Калужская область,,,,,,5063.0,9982,2728,104739,0,0,0.0,423321,3.659090909090909,"[55.11874, 36.622284, '00']",0.46973330290300563,0.46973330290300563,0.5764324071941799,6801.223143829972,56.11679845610024,52.26822047671479
97,"г.Калуга, Тарутинская ул., 105Г",калуга,Калужская область,2.0,1.3,0.0,8.0,1.0,2413.0,10053,2883,324698,1,0,0.0,423321,3.4869927159209158,"[54.55654, 36.29236, '11']",0.5679318147778777,0.5679318147778777,2.495110154245743,6736.196001593201,50.50019857395577,38.625780019165724
98,"г.Венев, Бундурина ул., 7",венёв,Тульская область,,,,,,1045.0,10099,3102,15224,1,0,0.0,387679,3.2556415215989682,"[54.350778, 38.261593, '00']",0.4430171450516657,30.355422431585247,36.133763379907656,6821.764229952341,24.729406340610034,0.13960530900072154
99,"г.Тула, Путейская ул., 3",тула,Тульская область,3.0,,0.0,,,2042.0,9931,2693,482873,1,0,1.0,387679,3.6877088748607503,"[54.198047, 37.579169, '10']",0.4954256205885647,0.4954256205885647,0.1605810211140585,6772.7256581141655,1.8619219701626264,0.0739861228630402
100,"г.Обнинск, Кутузова ул, 9",обнинск,Калужская область,2.0,1.9,0.0,12.0,1.0,3170.0,10062,2901,104739,0,0,0.0,423321,3.468459152016546,"[55.102277, 36.597508, '11']",1.0830532418923684,1.0830532418923684,0.7433247824172227,6798.55156950957,56.19400649668118,52.44592287438315
101,"г.Новомосковск, Дружбы-Мира, 1/24",новомосковск,Тульская область,,1.1,,7.0,1.0,3682.0,10016,2940,131386,0,0,0.0,387679,3.4068027210884355,"[54.010993, 38.290896, '01']",0.35043005930139814,0.35043005930139814,0.30749526683596884,6795.0679142145345,2.871698937562748,0.589740166709711
102,"г.Алексин, 50 лет Октября ул., 5",алексин,Тульская область,,1.3,,8.0,1.0,3996.0,10058,3028,61732,0,0,0.0,387679,3.321664464993395,"[54.522484, 37.078377, '01']",0.13815540595662087,1.8123918843503726,1.2322616895740595,6773.846004575907,17.393418707229333,0.23706148147309786
103,"г.Алексин, Арматурная ул., 10/16",алексин,Тульская область,,1.1,,9.0,1.0,3579.0,10074,3009,61732,0,0,0.0,387679,3.3479561316051845,"[54.520383, 37.04504, '01']",0.5997253652452809,2.0302015464273633,3.109334388201388,6771.9344322890265,19.34625591337953,0.4663330668562692
104,"г.Тула, Большая ул, 8А",тула,Тульская область,,,,,,1335.0,10069,2918,482873,0,0,0.0,387679,3.4506511309115835,"[54.24806, 37.607511, '00']",1.8189355435690953,1.8189355435690953,5.3759906677519265,6778.425820429203,5.321678798285669,0.1930956102443918
105,"г.Тула, Городской пер., 54",тула,Тульская область,,,,,,2191.0,10051,2908,482873,0,0,0.0,387679,3.456327372764787,"[54.15736, 37.607646, '00']",1.456783762411677,1.456783762411677,1.5500955785451749,6770.815783756011,4.233079702956031,0.45139060639882445
106,"г.Калуга, Энтузиастов б-р, 2 Б",калуга,Калужская область,,1.1,,4.0,1.0,2322.0,10053,2896,324698,0,0,0.0,423321,3.471339779005525,"[54.569831, 36.271375, '01']",0.1530303532869189,0.1530303532869189,1.8922230985876833,6736.26211562841,52.50036968870249,40.24094335573553
107,"г.Калуга, Азаровская ул, 24",калуга,Калужская область,,1.3,,7.0,1.0,1526.0,10003,2859,324698,0,0,0.0,423321,3.4987757957327736,"[54.564439, 36.261467, '01']",0.7381109537740033,0.7381109537740033,1.979842420650566,6735.292997357492,52.54773817998112,39.73067727535983
108,"г.Богородицк, Урицкого ул., 25",богородицк,Тульская область,,1.1,,7.0,1.0,3534.0,10090,3051,31897,0,0,0.0,387679,3.30711242215667,"[53.772477, 38.126315, '01']",0.42739901671667574,0.42739901671667574,0.2734358700145759,6766.389697068022,0.061860910906707596,0.823928497037321
109,"г.Калуга, Московская ул., 231",калуга,Калужская область,,0.5,,3.0,0.0,2415.0,10019,2828,324698,0,0,0.0,423321,3.542786421499293,"[54.536956, 36.270423, '01']",0.5596185721735744,0.5596185721735744,0.3787537879417554,6733.394305996621,50.06708326488245,36.624146253830894
110,"г.Калуга, Грабцевское ш., 85",калуга,Калужская область,2.0,1.2,0.0,6.0,1.0,1493.0,10026,2809,324698,0,0,0.0,423321,3.569241723033108,"[54.544885, 36.325256, '11']",1.6830503969556703,1.6830503969556703,1.5412452722275105,6736.881329829465,48.07778068418196,37.19287644898627
111,"г.Тула, Калужское ш., 1",тула,Тульская область,,,,,,4286.0,9969,2764,482873,1,0,0.0,387679,3.606729377713459,"[54.155841, 37.582287, '00']",0.1901242456103061,0.25369227945637474,0.06742056105609802,6769.3455079853375,4.701417618356056,0.19482557165247158
112,"г.Тула, Пушкина ул., 9",тула,Тульская область,,,,,,3462.0,10005,2820,482873,0,0,0.0,387679,3.547872340425532,"[54.118326, 37.547621, '00']",2.8352003257481195,3.665176727661537,3.4663894813509697,6764.3594544343,5.2427800000913924,0.21458005082026174
113,"г.Узловая, Пушкина ул., 12",узловая,Тульская область,2.0,,0.0,,,3991.0,10071,3041,55282,0,0,0.0,387679,3.311739559355475,"[53.980659, 38.184032, '10']",0.7214615409908414,1.4746972430683225,1.4110820994608058,6786.800807687342,0.013332250931523154,0.6088978429264927
114,"г.Донской, Центральный мкр, Заводская ул., 9 А",донской,Тульская область,,0.2,,3.0,,2523.0,10040,3028,64552,1,0,0.0,387679,3.3157199471598413,"[53.966879, 38.32584, '01']",0.4728468803165534,0.8894381331034311,0.38977236367618123,6793.287238746662,0.1486079908398052,0.5693455686444392
115,"г.Донской, Новая ул., 64",донской,Тульская область,,,,,,2089.0,9992,2842,64552,0,0,1.0,387679,3.5158339197748063,"[53.970423, 38.319696, '00']",0.5628424252240446,0.5628424252240446,0.26108255563613314,6793.250277509881,0.25844951997750243,0.3879889601102287
116,"г.Калуга, Анненки ул., 18 пом.4",калуга,Калужская область,2.0,1.4,0.0,8.0,1.0,2164.0,10033,2851,324698,0,0,0.0,423321,3.5191160996141706,"[54.535896, 36.164619, '11']",3.6925282722507315,3.810920463747596,5.723175346511335,6727.894428864107,55.32298966090351,38.053125124539775
117,"г.Тула, Федора Смирнова ул., 5 к.2",тула,Тульская область,2.0,,1.0,,,3900.0,10009,2844,482873,0,0,0.0,387679,3.519338959212377,"[54.200286, 37.585754, '10']",0.4954256205885647,0.4954256205885647,0.3570114213614819,6773.262015791199,1.4181195309840735,0.10368393329225328
118,"г.Тула, Кауля ул, 62А",тула,Тульская область,1.0,,0.0,,,3648.0,10027,2842,482873,0,0,0.0,387679,3.528149190710767,"[54.176104, 37.62236, '10']",0.41247703226630056,0.41247703226630056,0.4066911279015747,6773.168537172343,2.3522329663211727,0.13018935059745768
119,"г.Тула, Седова ул., 26",тула,Тульская область,2.0,,0.0,,,3338.0,10043,2842,482873,0,0,0.0,387679,3.5337790288529205,"[54.173537, 37.565362, '10']",0.5716685841650836,2.2836808563181945,1.5719232966045678,6769.936246422703,3.6740929122609245,0.17670936370780815
120,"г.Калуга, Советская ул, 5А",калуга,Калужская область,2.0,1.3,1.0,9.0,1.0,887.0,9987,2809,324698,1,0,0.0,423321,3.5553577785688857,"[54.514995, 36.332568, '11']",1.0484549773522343,1.2942550764019856,2.1495630627663975,6734.695318033589,45.44778312430692,33.855277826651786
121,"г.Тула, Вильямса ул, 6",тула,Тульская область,4.0,,0.0,,,4081.0,9987,2799,482873,0,0,0.0,387679,3.568060021436227,"[54.204041, 37.683455, '10']",0.6343846002563132,0.6343846002563132,0.4379278828706266,6778.749098182151,4.954977746428036,0.11221056619011707
122,"г.Калуга, Пролетарская ул., 21",калуга,Калужская область,1.0,1.3,1.0,5.0,1.0,4937.0,9955,2703,324698,0,0,0.0,423321,3.682944876063633,"[54.521172, 36.246806, '11']",0.38821886524622734,0.38821886524622734,0.25448783393053154,6730.832274749138,50.11427143913971,35.137498240730835
123,"г.Калуга, Ленина ул, 8",калуга,Калужская область,1.0,1.1,0.0,4.0,,2127.0,9936,2680,324698,0,0,1.0,423321,3.707462686567164,"[54.533263, 36.276316, '11']",0.5596185721735744,0.5596185721735744,0.35106360855302415,6733.37928488173,49.51061758092826,36.16685982175823
124,"г.Калуга, Болотникова ул, 21",калуга,Калужская область,,1.2,,4.0,1.0,3595.0,9970,2763,324698,0,0,0.0,423321,3.608396670285921,"[54.51984, 36.287554, '01']",0.28888446856305483,0.28888446856305483,0.3403654295397899,6732.804010825438,47.98751266937553,34.59798282116031
125,"г.Обнинск, Маркса пр-кт, 114",обнинск,Калужская область,,2.3,,12.0,1.0,3870.0,9970,2794,104739,1,0,0.0,423321,3.5683607730851827,"[55.124418, 36.614675, '01']",0.6532042132600867,0.6532042132600867,0.7502885647590642,6801.322850863776,56.893925560163275,53.03798855788541
126,"г.Новомосковск, Школьная ул, 21А",новомосковск,Тульская область,,1.1,,6.0,1.0,3295.0,10016,2871,131386,0,0,0.0,387679,3.488679902473006,"[54.007591, 38.260802, '01']",0.5908435315768621,1.1122483679915112,1.9022004906650067,6793.166476377816,2.4199157925519574,0.8993432934671842
127,"г.Узловая, Беклемищева ул., 34",узловая,Тульская область,,,,,,3343.0,10036,2929,55282,0,0,0.0,387679,3.4264254011608055,"[53.982242, 38.157172, '00']",0.3946728931066079,1.2429177745782818,0.337767248492946,6785.4895117370115,0.053203274255449476,0.41793610145571386
128,"г.Щекино, Энергетиков ул., 13",щёкино,Тульская область,,,,,,3076.0,10031,2843,58139,1,0,0.0,387679,3.528315160042209,"[54.010512, 37.521866, '00']",0.453335031953207,1.4513318738772598,0.5464687408331121,6753.941096406748,0.08946980623636895,0.15489739901328065
129,"г.Калуга, д.Шопино",калуга,Калужская область,,,,,,680.0,10020,2859,324698,0,0,0.0,423321,3.5047219307450157,"[54.494664, 36.158619, '00']",1.3634368268427581,1.3634368268427581,6.047708539425347,6724.048023861518,53.06542012375652,33.86643383731796
130,"г.Тула, Перекопская ул, 9",тула,Тульская область,2.0,,0.0,,,2831.0,10017,2824,482873,0,0,0.0,387679,3.5470963172804533,"[54.16999, 37.623079, '10']",0.4865006845474855,0.4865006845474855,0.6806212663717693,6772.693377096781,3.0014687362901133,0.5816379103792952
131,"г.Калуга, Дорожная ул, 34",калуга,Калужская область,,0.7999999999999999,,6.0,0.0,1794.0,9991,2774,324698,0,0,0.0,423321,3.601658255227109,"[54.596645, 36.271375, '01']",0.49032465230667904,0.49032465230667904,2.304139624972565,6738.561980199119,54.62065001641414,43.201523193786464
132,"г.Калуга, Гурьянова ул, 28 А",калуга,Калужская область,,0.6,,4.0,0.0,2654.0,9999,2766,324698,0,0,0.0,423321,3.6149674620390457,"[54.569283, 36.224743, '01']",0.09989946506642979,0.09989946506642979,1.9931689789243092,6733.8314824336785,54.65575334028699,40.6606145880075
133,"г.Людиново, Маяковского ул., 3",людиново,Калужская область,,2.6,,12.0,1.0,3620.0,10024,2969,40530,0,0,0.0,423321,3.3762209498147526,"[53.859918, 34.443294, '01']",0.29589109999072877,0.29589109999072877,135.74747477919678,6582.308093531277,91.47756760224789,69.4965553159141
134,"г.Калуга, Тарутинская ул, 225",калуга,Калужская область,,2.4,,13.0,1.0,2946.0,9996,2736,324698,0,0,0.0,423321,3.6535087719298245,"[54.573918, 36.310551, '01']",0.48586400066688684,0.48586400066688684,4.05649934848498,6738.616657494442,51.04981670144566,40.46385019813878
135,"г.Калуга, Московская ул, 251",калуга,Калужская область,,1.0,,9.0,1.0,492.0,10005,2963,324698,0,0,0.0,423321,3.3766452919338508,"[54.551763, 36.26815, '01']",1.4739057222016443,1.4739057222016443,2.0317227912993485,6734.5476812959605,51.273511088932736,38.27528744119922
136,"г.Тула, Одоевское ш, 17А",тула,Тульская область,,,,,,2487.0,9990,2811,482873,0,0,0.0,387679,3.5538954108858056,"[54.195113, 37.558095, '00']",1.1835060151179269,1.4091440168842095,1.568114370916701,6771.364817187716,3.2241571560648232,0.057586539254810123
137,"г.Тула, Скуратовский мкр, 7",тула,Тульская область,,,,,,1909.0,10035,2804,482873,0,0,0.0,387679,3.5788159771754637,"[54.098563, 37.58809, '00']",0.6623700385617445,5.615838701271182,5.377103369882421,6764.844028946216,4.81114126479004,0.13936032493345812
138,"г.Новомосковск, Бережного ул, 3",новомосковск,Тульская область,,0.5,,4.0,0.0,2369.0,9932,2743,131386,0,0,1.0,387679,3.6208530805687205,"[54.014808, 38.280861, '01']",0.39972740860040196,0.39972740860040196,0.3704961090624052,6794.844936198979,3.531413526153028,0.37176847639828375
139,"г.Новомосковск, мкр.Сокольники, Шахтерская ул, 4",новомосковск,Тульская область,,0.7999999999999999,,4.0,0.0,2330.0,10092,3032,500,0,0,0.0,387679,3.3284960422163588,"[54.063347, 38.474853, '01']",7.8265831030649355,9.678424489627462,12.616893871215641,6809.320277469363,5.608623940686411,0.1435595984302183
140,"г.Новомосковск, Рудничная ул., 17В",новомосковск,Тульская область,1.0,,0.0,,,2639.0,10029,2912,131386,0,0,0.0,387679,3.4440247252747254,"[54.043494, 38.250813, '10']",0.9855638089801576,0.9855638089801576,2.050446891374126,6795.613308090643,3.911501923058947,0.37312875752016705
141,"г.Обнинск, Пирогова ул, 18А",обнинск,Калужская область,,1.1,,6.0,1.0,1972.0,10058,2873,104739,0,0,0.0,423321,3.5008701705534286,"[55.091438, 36.602647, '01']",0.51597409850952,0.51597409850952,0.7487709719142583,6797.883813171907,55.20403242931337,51.49044355768235
142,"г.Щекино, Пионерская ул, 22",щёкино,Тульская область,,,,,,2239.0,10069,2993,58139,0,0,0.0,387679,3.3641830938857336,"[53.998542, 37.519854, '00']",0.4941503169449496,2.48773451699598,1.1285734697571927,6752.829495862426,0.07719937838797994,0.675879463611951
143,"г.Алексин, Ленина ул., 26",алексин,Тульская область,,0.9,,6.0,1.0,2669.0,10073,3011,61732,0,0,0.0,387679,3.3454001992693456,"[54.496563, 37.067211, '01']",0.4065646474024767,0.5946476015114024,2.6017233701978055,6771.0669242112535,17.295339881433875,0.7237641418935669
144,"г.Щекино, Лукашина ул., 6",щёкино,Тульская область,,,,,,4226.0,9979,2865,58139,1,0,0.0,387679,3.4830715532286214,"[54.018358, 37.506487, '00']",0.12251371896855691,0.12251371896855691,1.0311107007584297,6753.7842651035135,0.05758487993507683,0.11583710173222138
145,"г.Алексин, Героев Алексинцев ул., 5",алексин,Тульская область,,,,,,3394.0,9997,2900,61732,0,0,0.0,387679,3.447241379310345,"[54.50418, 37.065019, '00']",0.39810563523532466,0.39810563523532466,2.1243061751627215,6771.598860080362,17.614402032405366,0.18442178198088768
146,"г.Киреевск, Чехова ул., 10",киреевск,Тульская область,,,,,,5468.0,10027,2877,25557,0,0,0.0,387679,3.4852276677094194,"[53.923933, 37.93351, '00']",0.2956663257643893,0.2956663257643893,16.042996777886597,6768.636927510274,0.010475098404833004,1.3725036401955713
147,"г.Калуга, Валентины Никитиной ул., 21 Б",калуга,Калужская область,2.0,1.0,0.0,6.0,1.0,2544.0,9989,2797,324698,0,0,0.0,423321,3.5713264211655344,"[54.551653, 36.29492, '11']",0.37429263638705534,0.37429263638705534,1.930742912254454,6735.908074893042,50.00433239760623,38.06959511112121
148,"г.Киров, Фурманова ул., 7",киров,Калужская область,1.0,1.8,0.0,11.0,1.0,1950.0,10087,3035,31882,0,0,0.0,423321,3.3235584843492587,"[54.066824, 34.295081, '11']",1.5767226329854465,1.9722051187031846,134.67188446822377,6593.034669873214,106.96918795792446,92.28354260222937
149,"г.Тула, Максима Горького ул, 10 Д",тула,Тульская область,4.0,,0.0,,,5457.0,9938,2643,482873,0,0,0.0,387679,3.7601210745365115,"[54.213998, 37.614644, '10']",0.34135183460341084,0.42068874873394835,1.882929840052756,6775.941889201241,1.6019099077354364,0.1683289359601469
150,"г.Балабаново, Боровская ул., 56",балабаново,Калужская область,,,,,,1424.0,10099,2970,26337,0,0,0.0,423321,3.4003367003367004,"[55.184012, 36.648829, '00']",0.6374064933644087,0.6374064933644087,7.708467717075453,6808.168088133463,59.87565970948861,55.800960627391504
151,"г.Белоусово, Московская ул., 82",белоусово,Калужская область,,,,,,1379.0,10097,2962,8412,0,0,0.0,423321,3.4088453747467926,"[55.092891, 36.664702, '00']",0.545600683367101,0.545600683367101,2.9385013434229816,6801.167677254574,52.20298577665932,48.3778140207736
152,"г.Обнинск, Ленина пр-кт, 207,п.133 п.134,136",обнинск,Калужская область,2.0,2.2,1.0,11.0,1.0,2455.0,10051,2833,104739,0,0,0.0,423321,3.5478291563713378,"[55.111634, 36.58795, '11']",0.38132102963563747,0.38132102963563747,0.14176229450921704,6798.867789369494,57.312696755970656,53.54459519224813
153,"г.Новомосковск, Донской пр-д, 3",новомосковск,Тульская область,,0.7999999999999999,,5.0,1.0,4086.0,9929,2654,131386,1,0,0.0,387679,3.7411454408440092,"[54.032083, 38.274133, '01']",0.3995398456553263,0.3995398456553263,1.1680094705715205,6795.91832644078,4.003725697141598,0.37400782470461713
154,"г.Новомосковск, Мира ул, 22А",новомосковск,Тульская область,,0.7999999999999999,,4.0,1.0,3478.0,9972,2783,131386,1,0,0.0,387679,3.583183614804168,"[54.019257, 38.265428, '01']",0.5377317726620839,0.5377317726620839,0.8179806682613697,6794.384564415846,2.886810209112676,0.6918535822366548
155,"г.Алексин, 50 лет Октября ул, 8 кв.1-9,11-",алексин,Тульская область,,,,,,5046.0,9935,2760,61732,0,0,0.0,387679,3.5996376811594204,"[54.523529, 37.079535, '00']",0.13815540595662087,0.13815540595662087,1.2648461757262288,6773.994855666615,17.36544528799109,0.10323740987131251
156,"г.Калуга, Хрустальная ул, 60А пом.1",калуга,Калужская область,,0.7999999999999999,,5.0,1.0,2748.0,9959,2777,324698,0,0,0.0,423321,3.586244148361541,"[54.521496, 36.30799, '01']",0.5280374506989751,0.5280374506989751,1.5025878004717854,6733.992707564141,47.11157445764476,34.65851043668304
157,"г.Кременки, Победы ул., 2",кремёнки,Калужская область,,1.3,,7.0,1.0,3038.0,10060,2892,11582,0,0,0.0,423321,3.4785615491009683,"[54.887963, 37.120777, '01']",0.6803024840943921,0.6803024840943921,39.48533456338317,6807.073549538819,15.307951163117975,11.434574096865859
158,"г.Людиново, 20 лет Октября ул., 69А стр.1",людиново,Калужская область,,,,,,3546.0,10014,2846,40530,0,0,0.0,423321,3.5186226282501756,"[53.838363, 34.405565, '00']",3.373073794890551,3.4452218526489187,139.09993143749213,6578.536543512103,93.55739006441259,66.9221825145614
159,"г.Калуга, Грабцевское ш., 18",калуга,Калужская область,1.0,0.4,0.0,2.0,,1692.0,9933,2692,324698,0,0,0.0,423321,3.6898216939078754,"[54.521246, 36.28379, '11']",0.28888446856305483,0.28888446856305483,0.2774453831453347,6732.731770709658,48.27391372194522,34.78135766605552
160,"г.Калуга, Сиреневый б-р, 14 п.магазин",калуга,Калужская область,,2.4,,9.0,1.0,3848.0,9959,2669,324698,0,0,0.0,423321,3.731360059947546,"[54.495653, 36.207478, '01']",0.3455066408825233,0.3455066408825233,3.2076699157102633,6726.631249712256,50.48151722411554,32.96164545831632
161,"г.Калуга, Энтузиастов б-р, 1",калуга,Калужская область,,0.7999999999999999,,5.0,1.0,3105.0,9939,2650,324698,0,0,0.0,423321,3.750566037735849,"[54.568568, 36.270432, '01']",0.1530303532869189,0.1530303532869189,1.9399630286708145,6736.105573184681,52.44625228936274,40.1091044378253
162,"г.Тула, Московская ул, 34",тула,Тульская область,,,,,,3514.0,9917,2479,482873,0,1,0.0,387679,4.00040338846309,"[54.176963, 37.572459, '00']",0.13367579230786047,0.5987267694841596,1.5471293185351072,6770.599500308781,3.075799457987097,0.11215944257386534
163,"г.Новомосковск, Мира ул, 10А",новомосковск,Тульская область,,0.7999999999999999,,6.0,1.0,2150.0,9928,2622,131386,0,0,1.0,387679,3.7864225781845917,"[54.015644, 38.270899, '01']",0.5377317726620839,0.5377317726620839,0.9978808487008317,6794.378577118961,3.151323977431782,0.552529601172511
164,"г.Новомосковск, Вахрушева ул, 63А",новомосковск,Тульская область,,,,,,2360.0,9945,2635,131386,0,0,1.0,387679,3.774193548387097,"[54.007088, 38.269803, '00']",0.5908435315768621,0.5908435315768621,1.4031379678918314,6793.608798119328,3.010705296796518,0.4817822783846838
165,"г.Обнинск, Привокзальная ул., 1",обнинск,Калужская область,,,,,,2494.0,9973,2796,104739,1,0,0.0,423321,3.566881258941345,"[55.050994, 36.556428, '00']",1.180776019906082,4.88697518711586,6.099592489254613,6792.064708746449,55.12300170808011,51.66948474294946
166,"г.Щекино, Льва Толстого ул., 25",щёкино,Тульская область,,,,,,2167.0,10039,2957,58139,0,0,0.0,387679,3.3949949272911737,"[54.005014, 37.512667, '00']",0.4216472720542318,1.6509871914238472,0.30257883738953734,6752.9915585697545,0.039443628238701456,0.32881954429269583
167,"рп.Первомайск, Улитина пр-кт, 11",первомайский,Тульская область,,,,,,1731.0,10064,3015,10058,0,0,0.0,387679,3.3379767827529023,"[54.037297, 37.505579, '00']",1.5570259908516093,1.5570259908516093,3.0726957546720874,6755.326654269318,0.03123559175494724,0.05554288977237685
168,"г.Тула, Генерала Маргелова ул., 9 стр.1",тула,Тульская область,3.0,,0.0,,,2115.0,10005,2781,482873,0,0,0.0,387679,3.597626752966559,"[54.148137, 37.571624, '10']",0.7881189901969188,1.1767445355143544,0.23921311009117546,6768.134040256743,5.7578828016692,0.2738375813230639
169,"г.Суворов, Кирова ул, 5",суворов,Тульская область,,,,,,3170.0,10022,2920,18973,0,0,0.0,387679,3.432191780821918,"[54.122067, 36.501353, '00']",0.45823968278487204,0.5370900053485943,41.595138604999555,6709.831705535828,9.355496732130208,0.4002948054212267
170,"г.Плавск, Коммунаров ул., 72 А",плавск,Тульская область,,,,,,1747.0,10080,3013,16165,0,0,0.0,387679,3.34550282110853,"[53.702745, 37.286624, '00']",0.4927891683518214,0.4927891683518214,37.00853493732422,6715.600803869601,0.019538197209471298,0.10707788833679284
171,"г.Венев, Южный мкр, 45",венёв,Тульская область,,,,,,1672.0,10085,3008,15224,0,0,0.0,387679,3.3527260638297873,"[54.346695, 38.247202, '00']",1.037312428393721,29.836254633720568,35.68893821517696,6820.655854525759,23.692219502322576,0.7165980590201741
172,"г.Белев, Рабочая ул., 98А",белёв,Тульская область,,,,,,1907.0,10093,2971,13918,0,0,0.0,387679,3.3971726691349713,"[53.818541, 36.145925, '00']",1.3924960291144415,28.965870259263525,72.41750938124646,6665.4977360747935,19.0632899767787,0.17496330548683717
173,"г.Белоусово, Гурьянова ул, 20/1",белоусово,Калужская область,,0.7999999999999999,,6.0,1.0,2648.0,10063,2964,8412,0,0,0.0,423321,3.3950742240215925,"[55.088146, 36.662519, '01']",0.3487492569814632,0.3487492569814632,2.907254746236229,6800.650053352621,51.97548929496798,48.172631385529684
174,"г.Малоярославец, Российских Газовиков ул, 9",малоярославец,Калужская область,,1.7,,6.0,1.0,1191.0,10074,2932,30392,0,0,0.0,423321,3.4358799454297406,"[55.001148, 36.455862, '01']",0.66252704126052,0.6976571288183638,1.0873806401972068,6782.673879091858,58.29353433738458,55.26290213286583
175,"с.Детчино, Московская ул, 2В",детчино,Калужская область,,,,,,794.0,10098,2928,5010,0,0,0.0,423321,3.4487704918032787,"[54.810066, 36.310802, '00']",1.0490555399543138,22.628752838488932,24.181665323726993,6758.890067701801,61.94365340385986,53.05694191212434
176,"г.Новомосковск, Бережного ул., 12Б",новомосковск,Тульская область,3.0,,1.0,,,3834.0,9964,2836,131386,0,0,0.0,387679,3.5133991537376588,"[54.014099, 38.289988, '10']",0.35043005930139814,0.35043005930139814,0.1306561226285604,6795.277036911898,3.2163455580866973,0.2730931905929639
177,"г.Балабаново, Московская ул., 21В",балабаново,Калужская область,,,,,,833.0,10097,2920,26337,0,0,0.0,423321,3.4578767123287673,"[55.183354, 36.676964, '00']",1.1380771674896402,1.1380771674896402,8.342150134158986,6809.542015620145,58.60689525319404,54.49597224693414
178,"с.Льва Толстого, Пушкина ул, 38",льва толстого,Калужская область,,,,,,1078.0,10064,2902,3681,0,0,0.0,423321,3.4679531357684357,"[54.609104, 36.041011, '00']",1.4676452023283684,8.50625622748931,13.748127284789591,6727.887626349271,66.5881106575023,48.41723305938113
179,"г.Малоярославец, Московская ул., 66",малоярославец,Калужская область,,1.2,,5.0,1.0,1534.0,10092,2867,30392,0,0,0.0,423321,3.5200558074642485,"[55.015635, 36.486198, '01']",1.0350555742481289,1.0772909119352356,1.2239211308911864,6785.459478933257,57.19533799266368,54.03919636809132
180,"п.Жилетово, б/у, 6А пом.7",жилетово,Калужская область,,,,,,1341.0,9965,2719,3090,0,0,1.0,423321,3.6649503493931594,"[54.692859, 36.022093, '00']",1.9663643099980355,13.443418235743275,19.193173937735576,6734.1368535699885,73.55556742163523,57.5946819731038
181,"г.Новомосковск, Демкина ул., 7А",новомосковск,Тульская область,2.0,,0.0,,,3852.0,9951,2712,131386,0,0,0.0,387679,3.6692477876106193,"[54.027376, 38.266165, '10']",0.705498469379239,0.738081752680218,0.45177369109123094,6795.098825734872,3.2854957237231583,0.5438393385570998
182,"г.Новомосковск, Маяковского ул, 18",новомосковск,Тульская область,,0.7,,4.0,1.0,3134.0,9977,2743,131386,0,0,0.0,387679,3.637258476121035,"[54.004199, 38.291866, '01']",0.3088475678192371,0.3088475678192371,1.0421646763942065,6794.555849604253,2.153063297843268,1.1467811195726345
183,"г.Новомосковск, Трудовой проезд, 2Б",новомосковск,Тульская область,,0.3,,2.0,1.0,5279.0,9914,2464,131386,0,0,0.0,387679,4.023538961038961,"[54.033252, 38.279918, '01']",0.15799320598216565,0.15799320598216565,1.553551695544428,6796.326492479276,4.392259974731625,0.09080889408609943
184,"г.Обнинск, Гагарина ул, 52 п374,п375",обнинск,Калужская область,,1.5,,5.0,1.0,3190.0,9958,2651,104739,0,0,0.0,423321,3.7563183704262544,"[55.120187, 36.586208, '01']",0.17984171847088362,0.17984171847088362,0.5752648376053269,6799.512680851137,57.99063354750363,54.19421152892997
185,"г.Новомосковск, Комсомольская/Октябрьская ул, 34/25",новомосковск,Тульская область,,2.1,,16.0,1.0,3656.0,9936,2725,131386,0,0,0.0,387679,3.646238532110092,"[54.017834, 38.292135, '01']",0.4383617127267415,0.4383617127267415,0.3945972935511439,6795.702769159633,3.570917024069866,0.27885581993811714
186,"г.Новомосковск, Трудовой проезд, 9Г",новомосковск,Тульская область,,0.2,,1.0,,3789.0,9970,2746,131386,0,0,0.0,387679,3.6307356154406407,"[54.034516, 38.278813, '01']",0.15799320598216565,0.15799320598216565,1.575061027737945,6796.372099203128,4.407922831086567,0.24048480370883368
